Client_ID;Nom;Âge;Produit_Acheté;Montant_Achat;Date_Achat;Méthode_Paiement;Code_Barre;SWIFT;Latitude;Longitude;Ville;Pays
09397354;germain, danielle;55;Souris Sans Fil;48.73;2020-12-21;paypal;2792996503242;XPLWGBH1PBB;53.51684;-113.3187;Sherwood Park;Canada
08784322;luc desrochers-bilodeau;200;Montre Connectée;-664.5;21/07/2024;carte_credit;2108082938704;JDSNGBJF;49.88307;-545.53743;Kelowna;Canada
09314207;Brigitte Gagné;64;Router Wi-Fi;1918.46;2021-11-29;Credit Card;9284879006825;TZBJGBYV;49.88307;-119.48568;Kelowna;Canada
08698094;Nathalie Lambert;19;Caméra de Sécurité;975.32;2022-01-15;Virement Bancaire;1134612154208;JJAIGBEMGXY;45.43341;-73.86586;Beaconsfield;Canada
09318250;Charles Fréchette;15;Projecteur;329.0,00;14/03/2020;virement_bancaire;4998519121827;MAQPGBZ6;45.43341;-73.86586;Beaconsfield;Canada
08452696;Desrochers, Marcel;43;Drone;444.32;16/07/2021;paypal;2377329641350;LGBIGBNUI3O;174.00974;-63.13414;Charlottetown;Canada
09861909;Bolduc, Caroline;51;Souris Sans Fil;1588.38;2023-05-21;paypal;5677819474473;HNMHGBV3;45.4473;-287.34112;Dorval;Canada
08944948;Maryse Marcoux;53;Clé USB;1081.98,00;11/09/2020;carte de crédit;2616111376927;TAGWGBQC;42.8334;-80.38297;Norfolk County;Canada
08089281;Maurice Dion;40;Disque Dur Externe;763,07;2025-02-01;carte de crédit;8085855519718;PUGTGBVVF21;151.36791;-73.81669;Pointe-Claire;Canada
09947726;Emmanuelle Pilon;36;Casque Audio;662.53,00;2024-01-05;Virement Bancaire;2845729396809;LISBGB8Y;50.26729;-119.27337;Vernon;Canada
09368552;JULES FORGET;44;Souris Sans Fil;365.31;15/11/2020;Virement Bancaire;5334086839380;ZTXRGBNU;45.43341;-73.86586;Beaconsfield;Canada
08500335;étienne desbiens;42;Clavier Bluetooth;878,63;12/12/2024;paypal;3949685571269;HBZWGBHXBPO;43.86682;-79.2663;Markham;Canada
08439567;MartinE Patel;36;Télévision;9184.349999999999;2024-02-09;virement_bancaire;7345262210631;PCIVGBXT;53.51684;-401.51179;Sherwood Park;Canada
09264472;Simone Paradis-Dionne;15;Drone;-6533.450000000001;2024-03-22;PayPal;6726968900438;ZZVPGBQ2;49.88307;-119.48568;Kelowna;Canada
08140388;Bernard Martineau-Gervais;21;Projecteur;7455.599999999999;2023-04-05;Virement Bancaire;7784446469135;EPLXGBZT1HS;125.86137;-60.1831;Sydney;Canada
09815490; Benoît Boudreau;54;Écouteurs;923.03;24/10/2023;Virement Bancaire;6977682689554;FZXUGBJ7;45.44868;-73.81669;Pointe-Claire;Canada
09713437;Giroux-Bisson, Samuel;22;Webcam;1078.59;2024-03-16;carte_credit;4931637074958;WKURGBFG;42.8334;-80.38297;Norfolk County;Canada
08406996; Bernard Giguère;60;Imprimante;1618.32;23/02/2022;paypal;6545052288814;OIIIGBOEM7D;45.43341;-73.86586;Beaconsfield;Canada
09344839;Jacques Boulanger;-5;Enceinte Bluetooth;399.6;2022-06-10;carte_credit;2427011713596;RVNXGB61FQA;50.26729;-291.15610;Vernon;Canada
09995055;Jonathan Brunet-Hamel;77;Console de Jeu;-701.9499999999999;11/01/2024;PayPal;0355862552922;FMXCGBYQ46V;50.26729;-119.27337;Vernon;Canada
09906761;GAGNÉ, RÉMY;22;Appareil Photo;-8796.8;2020-10-23;virement_bancaire;2606728338159;DZEHGBTRI1P;45.43341;-73.86586;Beaconsfield;Canada
08282958;Alexandre Cormier-Tardif;43;Projecteur;7069.299999999999;22/08/2021;paypal;4073118631479;LRTEGB11;45.43341;-73.86586;Beaconsfield;Canada
08002372;Paquin, Josette;-5;Caméra de Sécurité;1812.1;2023-06-10;virement_bancaire;2801289124634;RPVGGB27KO5;53.51684;-113.3187;Sherwood Park;Canada
08618160;Lefebvre, Daniel;77;Lunettes de Réalité Virtuelle;667.62;2021-09-24;carte_credit;6743055881142;GMKDGBFEZY4;46.23899;-260.76836;Charlottetown;Canada
08364067;Jeannine Ferland;22;Écouteurs;1588,83;2024-10-13;Virement Bancaire;2668103149491;QNLNGB3DCRI;45.4473;-229.02788;Dorval;Canada
09368316; Victor RichArd-Simard;31;Projecteur;1671.04,00;13/07/2022;carte_credit;8305587682130;QGEMGBMG;50.26729;-256.98902;Vernon;Canada
09733237;Émile Boivin;200;Console de Jeu;1081.1;2022-03-05;PayPal;4474887961406;WBRKGB27;53.51684;-230.12534;Sherwood Park;Canada
08834485;Emmanuelle-Olivia Duval;31;Appareil Photo;1089.41;04/06/2020;Virement Bancaire;8576777441725;RPZVGBCQ5S3;46.23899;-250.06125;Charlottetown;Canada
08834454; Thériault, Claire;17;Drone;187.74;2024-11-27;paypal;8031906822078;YQJJGBQIEXM;46.1351;-60.1831;Sydney;Canada
09345249;AlexaNdre Deschênes-Thériault;41;Projecteur;217.85;2021-12-29;carte_credit;1037976294668;UYKZGBCX;45.4473;-73.75335;Dorval;Canada
09562837;Audet, Roland-Alain;65;Appareil de Streaming;1010.56;2025-01-22;Credit Card;9512254497068;XJMUGBM7;46.1351;-210.68080;Sydney;Canada
09290907;VinCent Dubé;15;Clavier Bluetooth;2992.45;29/01/2025;Credit Card;3143650350495;UTFSGBWI610;42.8334;-80.38297;Norfolk County;Canada
09073753;Jacqueline Patel-Larocque;59;Appareil Photo;221.89;2023-12-31;carte de crédit;3830456653317;WSCEGBK8;42.8334;-80.38297;Norfolk County;Canada
08081216;Maxime Bégin;43;E-book;1840,21;2021-02-03;paypal;6518899904513;CADWGBRF;45.44868;-73.81669;Pointe-Claire;Canada
08085559;Maryse Charette-Morin;62;Écran;1684.94;31/12/2023;carte_credit;9737912310033;HYNUGBHBROR;46.23899;-63.13414;Charlottetown;Canada
08755360;Étienne Lemieux-Bélisle;78;Clé USB;-6460.0;2023-09-15;Virement Bancaire;7185662670518;GIZPGBYN;145.09106;-73.75335;Dorval;Canada
09509993;Céline Lachapelle;43;E-book;107,37;2022-09-04;carte_credit;8531697259331;RCZMGB6D;53.51684;-113.3187;Sherwood Park;Canada
08385208; Jonathan Poirier-Lepage;40;Router Wi-Fi;8522.55;2021-01-30;Credit Card;5782027809686;HVSYGB36;107.94545;-197.78385;Sainte-Catherine;Canada
09723511;Desrosiers, HenrieTte;56;Clé USB;418.53;2021-05-04;Virement Bancaire;9601706309360;JZNCGBHB;46.1351;-60.1831;Sydney;Canada
09748491;Maude Arsenault;70;Ordinateur;583.03;23/04/2023;carte de crédit;0512303352514;YYVJGBUU;45.43341;-73.86586;Beaconsfield;Canada
09985827;LORRAINE ROBERT;52;E-book;148.1;12/01/2022;Virement Bancaire;0014185871577;UXZSGBFH;49.88307;-119.48568;Kelowna;Canada
08983084;RENÉE VAILLANCOURT-LALIBERTÉ;51;Souris Sans Fil;-8571.25;05/09/2020;Virement Bancaire;3313573246964;PLXYGBNBT6C;46.1351;-60.1831;Sydney;Canada
08146700;Charest, Timothée;41;Ordinateur;280,56;29/03/2020;Credit Card;1609351852789;LBIGGBHT96Q;45.44868;-73.81669;Pointe-Claire;Canada
08760029;Timothée Perron-Laroche;200;Chargeur Sans Fil;465.59;2022-04-14;Credit Card;4256284278741;OLLMGB18GT0;46.23899;-63.13414;Charlottetown;Canada
09485433;Daniel Martineau;49;Disque Dur Externe;8966.5;28/04/2024;virement_bancaire;5879162752042;VLRIGBXJ;46.23899;-63.13414;Charlottetown;Canada
08767264;Nathan Fréchette;68;Disque Dur Externe;282.85;2020-06-06;Credit Card;9701354162734;DIYRGB8B;49.88307;-119.48568;Kelowna;Canada
09185524;Emma Allard;39;Router Wi-Fi;-2086.1000000000004;2021-11-27;PayPal;0758837630852;BUPTGB7A;43.86682;-79.2663;Markham;Canada
09454941;Cloutier, Amélie;30;Clavier Bluetooth;866.49;21/05/2022;carte de crédit;2579388597122;GXONGBMZ;45.40008;-73.58248;Sainte-Catherine;Canada
09796348;Larocque-Bertrand, René;27;Clé USB;630.59;2021-06-12;paypal;9506680666983;SRARGB8T;42.8334;-80.38297;Norfolk County;Canada
08537409;Hélène Roberge-Lamontagne;28;Balance Connectée;1498.52,00;2021-11-12;Virement Bancaire;3413634912095;NTVIGBF7LUS;46.23899;-63.13414;Charlottetown;Canada
08568199;Laliberté, Christelle;74;Clé USB;426,46;23/07/2021;Virement Bancaire;8448588686339;HOUFGBKE;53.51684;-113.3187;Sherwood Park;Canada
08322371;Cécile Dufresne;48;Drone;-1618.45;2022-10-21;PayPal;7488163090275;SSKLGB6W;43.86682;-237.00610;Markham;Canada
09101616;Paulette-Geneviève Dufresne ;31;Télévision;44.16;2023-08-19;paypal;3739184945681;OUTXGBVRPJH;197.77520;-113.3187;Sherwood Park;Canada
08432452;LaureNce Langlois;17;Télévision;295.89;2024-02-15;Virement Bancaire;8054351501138;PUTEGB8L;42.8334;-80.38297;Norfolk County;Canada
08517289;Paquin, Maxime-Richard;77;Téléphone;2607.45;06/03/2024;virement_bancaire;4248715161715;ZRHSGB4CULN;127.65523;-113.3187;Sherwood Park;Canada
09636262;Valérie Villeneuve;48;Écran;6054.25;11/01/2024;carte de crédit;2398136590488;KQWPGB8WUJJ;42.8334;-80.38297;Norfolk County;Canada
08807977;Jeanne Pilon;32;Clé USB;323.32;2022-08-20;carte de crédit;8414747269088;UFBDGBM2;45.43341;-73.86586;Beaconsfield;Canada
08778567;Georges BerNard;60;Télévision;1206.28;21/09/2021;paypal;2048228799038;POSDGBSF;49.88307;-119.48568;Kelowna;Canada
09608672;Patrick Parent-St-Pierre;150;Ordinateur;1449,75;2020-02-14;carte_credit;8705617079174;JVPZGBYI;49.88307;-559.39396;Kelowna;Canada
09949386;Luc Leclerc;58;Souris Sans Fil;1833.59;2023-05-01;Virement Bancaire;6843476628873;JDRVGBZJ;46.1351;-60.1831;Sydney;Canada
08168641;Alexis Durand;67;Appareil de Streaming;6917,65;07/05/2024;carte de crédit;4233367537971;KHNXGBLC;45.40008;-314.92348;Sainte-Catherine;Canada
09052215;josette gervais-marchand;75;Clé USB;1365.15;2021-09-30;carte_credit;3546640443236;TYFIGBX3RQI;94.87324;-73.86586;Beaconsfield;Canada
09144811;Zacharie Asselin;60;Chargeur Sans Fil;1994,67;18/05/2024;PayPal;3654217470049;VFIUGBPL565;46.1351;-60.1831;Sydney;Canada
08391278;Guy-Michel Lapointe;29;Webcam;915.95,00;25/08/2021;carte_credit;7397878615003;REKMGBFK;126.28063;-113.3187;Sherwood Park;Canada
08555120;Marianne Chartrand;59;Casque Audio;319.24;2024-09-15;PayPal;0673719754566;OVPAGBP9KDI;45.43341;-73.86586;Beaconsfield;Canada
09825345;Rioux, Olivia;75;Clavier Bluetooth;344.52;2023-06-18;PayPal;7836082560063;AZCBGBRZ;45.44868;-73.81669;Pointe-Claire;Canada
08991652;Stéphanie Soucy;74;Router Wi-Fi;929.8000000000001;2024-05-24;Virement Bancaire;4161684103374;CIBBGBS5;45.44868;-278.39004;Pointe-Claire;Canada
09220270;Grégoire Vaillancourt;60;Clavier Bluetooth;1310.9;2022-07-21;Credit Card;0119789658873;CEALGB4M;45.40008;-249.33569;Sainte-Catherine;Canada
08905963;Lebel, Paul-Alexandre;70;Ordinateur;531.83;2021-04-22;PayPal;5387364748911;BNPKGBVN7NT;214.66511;-278.56177;Sainte-Catherine;Canada
09380059;Agnès Bergeron;65;Ordinateur;504.7;2024-03-18;PayPal;2972779901926;YMCMGBUT1PR;42.8334;-80.38297;Norfolk County;Canada
09842571;rodrigue, célina;41;Souris Sans Fil;1504.68;03/01/2022;Credit Card;0781328775763;ZDINGB1C;43.86682;-79.2663;Markham;Canada
08964663;Olivia Lacasse;69;Appareil de Streaming;416.66;2022-09-07;Credit Card;5186381873015;QMBHGB5Q;43.86682;-79.2663;Markham;Canada
09662698;Couture-Hébert, Olivia;24;Enceinte Bluetooth;288.1;18/03/2023;virement_bancaire;5048858686620;XCFCGBMTDQW;43.86682;-79.2663;Markham;Canada
08457141;Patrick-Sébastien Champagne;35;Appareil de Streaming;1348.86,00;15/05/2023;paypal;7228811649352;FIYCGBQ3;45.44868;-73.81669;Pointe-Claire;Canada
09190825;Sébastien Gagné;28;Lunettes de Réalité Virtuelle;1680.16;2021-10-22;virement_bancaire;9206259214811;BUIHGBNK;53.51684;-547.20825;Sherwood Park;Canada
09318960;Astrid DaiGle-Beauregard;59;Montre Connectée;1168.91;2021-10-29;carte_credit;8193562808114;EKDLGBNJRRK;46.1351;-60.1831;Sydney;Canada
09256927;Agnès-Aurélie Gagnon ;71;E-book;1437.78;2022-09-05;Virement Bancaire;0482093043520;GLMLGBMZ;45.40008;-73.58248;Sainte-Catherine;Canada
08239785;Guillemette, Henriette;53;Caméra de Sécurité;483.16;2023-10-28;PayPal;1401782512696;VCHLGBDR4SC;53.51684;-324.23409;Sherwood Park;Canada
08811134;Patricia Bélisle;64;Tablette;787.2;2024-08-01;Credit Card;1949492175591;EAUKGBEG18S;46.23899;-63.13414;Charlottetown;Canada
08063564;Thibault, Aurélie;39;Lunettes de Réalité Virtuelle;-8039.2;2023-05-04;Credit Card;9179421091568;IBYZGBLFRY4;46.1351;-60.1831;Sydney;Canada
08861153;Tremblay, Sophie;41;Chargeur Sans Fil;518,49;03/08/2022;paypal;4137544232119;WGFJGBNB4MU;45.4473;-73.75335;Dorval;Canada
08141538;NICOLE-ROSALIE TRÉPANIER;79;Écran;1607.81;2023-11-16;carte_credit;8300315791030;CWRFGBROZ1H;43.86682;-79.2663;Markham;Canada
09056114;Henri Tanguay;50;Tablette;19.85;19/06/2020;carte de crédit;6801574941768;YCNLGBSA;45.40008;-73.58248;Sainte-Catherine;Canada
08154491;alexandre-gilbert morissette;26;Balance Connectée;6276,15;15/11/2020;carte_credit;2175175240709;UREOGB1A;50.26729;-119.27337;Vernon;Canada
09900653;Frédéric Richer;34;Enceinte Bluetooth;1723.24;12/11/2023;carte de crédit;5044605442969;LQBVGB8V;45.40008;-73.58248;Sainte-Catherine;Canada
08268976;Frédéric Gervais;36;Lunettes de Réalité Virtuelle;1754.35;29/10/2021;paypal;0213959900486;VMKEGBAMS2X;153.87582;-80.38297;Norfolk County;Canada
08230300;Gilbert Fillion;78;Tablette;168.66;2022-03-23;Virement Bancaire;8781994664660;TZVDGBM8BEF;43.86682;-79.2663;Markham;Canada
08419262;Rémy-Roland Landry;24;Balance Connectée;-9699.1;2023-11-15;Credit Card;5608391793270;MEQFGBWR3H2;172.46985;-63.13414;Charlottetown;Canada
09451308;MoniQue-Juliette Roy;58;Imprimante;1715.61,00;28/07/2024;paypal;6625833930375;GLLEGBUV2WB;50.26729;-119.27337;Vernon;Canada
08926944; Julien Guillemette;64;Ordinateur;784.19;2023-08-31;carte_credit;3831110915710;GBBAGBDH;53.51684;-270.20217;Sherwood Park;Canada
08642509;Emmanuel Fortin;19;Téléphone;-1788,7;2024-06-03;Virement Bancaire;8190776028505;LXLVGB6CF6Y;184.23434;-73.75335;Dorval;Canada
09294677;Breton, Nathalie;18;Écouteurs;9857.3;27/05/2022;carte de crédit;4961540572371;RLGYGBELA6B;163.55613;-60.1831;Sydney;Canada
08483331;Richard Labonté;69;Imprimante;351.55;2022-06-06;Virement Bancaire;1379498106341;FVGQGBR7;45.44868;-73.81669;Pointe-Claire;Canada
09912717;Germain, Antoine;15;Caméra de Sécurité;7956.599999999999;16/02/2021;carte_credit;4874391837066;YELKGBQ9FT9;46.23899;-63.13414;Charlottetown;Canada
09129818;Georges LaVallée;77;Lunettes de Réalité Virtuelle;8455.35;29/12/2022;PayPal;0429456281823;MEJHGBTBRW9;49.88307;-119.48568;Kelowna;Canada
09611276;JulieTte Giroux;28;Écran;1577.67;28/02/2025;Credit Card;8591912808164;AGJOGBQ0;43.86682;-79.2663;Markham;Canada
09903500;Colette Fréchette-Plourde;36;Lunettes de Réalité Virtuelle;2907.9500000000003;11/08/2022;Credit Card;8032162159755;GWGAGBJQ;45.4473;-73.75335;Dorval;Canada
08109996;vallée, diane-nathalie;78;Caméra de Sécurité;-7218.5;19/10/2024;carte_credit;1048560646671;CQRDGBFJ;45.44868;-73.81669;Pointe-Claire;Canada
09045248;Étienne Richer-Dupuis;15;Télévision;1908.93;2021-05-24;Credit Card;1908656574335;SXBNGBBG;45.44868;-73.81669;Pointe-Claire;Canada
08380616;Alexis Lepage;40;Souris Sans Fil;823.67;01/04/2020;carte de crédit;5423037432753;DODOGBEW;49.88307;-119.48568;Kelowna;Canada
09487420;Mathieu Allard;17;Enceinte Bluetooth;-5260.75;2021-09-02;carte_credit;0865471539950;NISHGBOF;45.44868;-73.81669;Pointe-Claire;Canada
08741493;Hortense Fortier;19;Imprimante;2846.1000000000004;26/12/2023;virement_bancaire;1212336620176;QBTDGBNP;42.8334;-80.38297;Norfolk County;Canada
09897625;Lorraine Martin;44;Webcam;350.86;31/05/2020;PayPal;8304317862064;DVYWGBKY9GF;49.88307;-429.61905;Kelowna;Canada
08731791; kevin godin-lamoureux;22;Clé USB;846.74;06/10/2023;Credit Card;9503754768598;DIRJGBWL;46.23899;-63.13414;Charlottetown;Canada
09122321;Marcelle-Zoé Desbiens;69;Imprimante;1437.96;2022-02-02;Credit Card;2206141316422;BNTCGB5G;46.23899;-63.13414;Charlottetown;Canada
09304079;Roger-LouIs Veilleux;52;Balance Connectée;622.61;2021-04-08;PayPal;9833341875041;LPDJGBAH;45.40008;-73.58248;Sainte-Catherine;Canada
08073044;Jeanne Vézina;63;Montre Connectée;1276.97;2024-02-10;carte de crédit;9924401674121;IWRNGBRB;50.26729;-119.27337;Vernon;Canada
09425170;Frédéric-Benjamin Fortier;49;Écran;1174.33;2022-06-04;carte_credit;3455738742178;BBLVGB080Z5;45.4473;-177.92008;Dorval;Canada
08806390;Blouin, Margot-Gabrielle;74;Console de Jeu;1451.97;2021-06-10;carte_credit;5641212389979;ZTRWGB63;45.43341;-73.86586;Beaconsfield;Canada
08483713;Coulombe, Thérèse;66;Montre Connectée;1085.48;16/09/2021;carte de crédit;4132730933610;UXWJGB4S;46.1351;-60.1831;Sydney;Canada
09559400;beaulieu, samuel;77;Écran;4936.3;2020-02-01;PayPal;7001312607348;XXHDGBJFFVY;53.51684;-113.3187;Sherwood Park;Canada
08385901;Marcelle Létourneau;80;Appareil de Streaming;1450.88;2020-06-11;Virement Bancaire;0636077734823;DUJMGB5B;43.86682;-79.2663;Markham;Canada
09440845;Juliette LamoNtagne-Daigle ;37;Montre Connectée;1585.77;2022-11-21;carte de crédit;6353162407359;ZBMWGBW5K96;53.51684;-113.3187;Sherwood Park;Canada
08738684;Smith, Florence;78;Appareil Photo;1021.9;2024-05-01;Virement Bancaire;8272125277007;YTRBGBCF;45.44868;-73.81669;Pointe-Claire;Canada
08535306;Charbonneau, Denise;19;Lunettes de Réalité Virtuelle;213.99;2023-04-15;Credit Card;9494242258878;YENKGBQB;53.51684;-113.3187;Sherwood Park;Canada
08849250;Lucie Germain;35;Webcam;1652.02;2023-02-24;paypal;0623848313219;BQFOGBX09FN;42.8334;-80.38297;Norfolk County;Canada
09069305;Laurence-Maude Larivière;42;Projecteur;1527.63;2020-01-21;virement_bancaire;5701270881799;ICYTGBID8UH;108.26250;-286.98778;Markham;Canada
08015020;Olivia Fillion;15;Imprimante;-5520.4;2020-06-21;carte de crédit;0178722728998;YHLVGBH44R3;49.88307;-119.48568;Kelowna;Canada
08149206;Parent, Clémence-Rosalie;34;Router Wi-Fi;2592.0;22/12/2020;carte de crédit;9239463083867;IXFTGBAD;53.51684;-113.3187;Sherwood Park;Canada
09478602;Florence Boudreau;79;Caméra de Sécurité;131.32;13/02/2025;carte de crédit;3024324295819;KTPJGBXXP7O;49.88307;-119.48568;Kelowna;Canada
08887733;CAMILLE PARENT;49;Chargeur Sans Fil;1040.41;02/02/2024;carte de crédit;4904249743079;UBRWGB2HXXT;49.88307;-119.48568;Kelowna;Canada
09859005;Vincent, Daniel;65;Chargeur Sans Fil;1758.82;2023-09-07;paypal;1645208359087;TYUXGB7XDKE;46.23899;-63.13414;Charlottetown;Canada
08099396;Kevin Trudel;25;Clavier Bluetooth;7510.8;14/01/2021;Credit Card;0006094363250;RATIGB8J;49.88307;-119.48568;Kelowna;Canada
08427762;Andrée-MicheLle Harvey;28;Tablette;-6237.65;2021-12-27;virement_bancaire;7426848714870;HJYQGB8Q;128.07835;-157.16444;Dorval;Canada
08140319;Françoise Lemieux;15;Balance Connectée;322.85;31/10/2023;virement_bancaire;8899904733778;PIWOGB13L3O;123.06222;-80.38297;Norfolk County;Canada
09718401;Desrosiers, Laurent;46;Disque Dur Externe;-918.6;2024-08-07;carte_credit;0244861465213;CZQDGB18;98.80588;-80.38297;Norfolk County;Canada
09242784;Maurice Dufour;61;Appareil Photo;975.67,00;2020-12-20;Virement Bancaire;6552683374724;TYHDGB0W;49.88307;-119.48568;Kelowna;Canada
09930872;DAIGLE, SYLVIE;68;Imprimante;-8335.55;01/09/2023;virement_bancaire;2645600152643;KDJTGB66UBK;49.88307;-119.48568;Kelowna;Canada
09951501;Charlotte Séguin;66;Enceinte Bluetooth;140.21;2022-09-05;virement_bancaire;0207602193134;LPHDGBYC4SA;53.51684;-406.16927;Sherwood Park;Canada
09369580;Louis Audet;150;Webcam;1262.38;27/04/2021;carte_credit;6628680040860;LHRYGB7EFJZ;45.4473;-73.75335;Dorval;Canada
08753625;Béland-Legault, Jeannine;55;Écran;-5421.950000000001;31/10/2024;carte_credit;8491926022993;CGTPGBGJGFY;46.1351;-60.1831;Sydney;Canada
09818118;Karine Mercier;47;Enceinte Bluetooth;4459.35;20/12/2024;Credit Card;8483326933153;JUBNGBS7;43.86682;-79.2663;Markham;Canada
09614444;trépanier, laurent;52;Projecteur;1517.6499999999999,00;2023-07-08;virement_bancaire;9747782220110;OAVFGBST;45.4473;-73.75335;Dorval;Canada
09106697;Thérèse Smith;62;Balance Connectée;1166.27;2024-04-09;Virement Bancaire;1565403743828;TTKDGB2JL4R;49.88307;-119.48568;Kelowna;Canada
09185937;joseph bisson-plante;25;Écran;5359.85;2021-09-21;virement_bancaire;6182060907483;XTPBGBIZ3LE;42.8334;-80.38297;Norfolk County;Canada
09907102;Veilleux, Juliette;45;Drone;1374.29;2024-01-04;PayPal;0407406756874;MJWYGBCV;50.26729;-119.27337;Vernon;Canada
08893833;Jacques Labrecque;72;Ordinateur;1476.3;2024-10-17;virement_bancaire;7376822766565;ZPVOGBKBJ8W;49.88307;-119.48568;Kelowna;Canada
09813946;Denis Lévesque;50;Console de Jeu;408.35;2022-04-18;carte de crédit;4051770901826;RUKBGB8538L;127.98232;-73.75335;Dorval;Canada
08120304;Grégoire-Jérôme Rodrigue;25;Téléphone;1945.31;27/10/2022;carte_credit;7775874112304;OVORGBY13ZN;45.4473;-73.75335;Dorval;Canada
08406828;Jacques Caron;75;Casque Audio;827.95;2021-10-31;Virement Bancaire;1724583802781;SECYGBQPBZY;50.26729;-119.27337;Vernon;Canada
09395213;Boutin, Astrid;31;Console de Jeu;4588.0;2024-09-13;carte de crédit;2956628374000;JCOWGB6BZ06;45.43341;-235.59678;Beaconsfield;Canada
08242808;AUrore Goulet;26;Clé USB;1395.47;2023-09-29;virement_bancaire;9700169068545;ODFVGBZ5K5A;43.86682;-79.2663;Markham;Canada
09716230;Zoé Dion-Girard;33;Caméra de Sécurité;1319.49;17/03/2020;carte_credit;3835242098624;TMPCGBY2;42.8334;-80.38297;Norfolk County;Canada
09368781;Alice Laroche;58;Clavier Bluetooth;-2022.55;01/11/2021;paypal;1973822598439;GERMGBMSSBH;45.4473;-293.36234;Dorval;Canada
08205452;Goulet, Gilbert;73;Disque Dur Externe;1746.8;2020-07-25;paypal;4773545715390;KQEVGBGJD0P;45.43341;-73.86586;Beaconsfield;Canada
08280565;Poulin, Henri;30;Clavier Bluetooth;715.51;2023-09-11;Virement Bancaire;0354551230066;DDQCGBFBMN7;50.26729;-119.27337;Vernon;Canada
09822375;guillaume dupuis-mercier;52;Écouteurs;543.63;15/06/2020;paypal;2162936245981;UDAEGB3E;43.86682;-79.2663;Markham;Canada
08475169;Philippe Émond;26;Télévision;90,33;2024-01-26;virement_bancaire;5732948859840;XVGWGB8HJBU;46.1351;-60.1831;Sydney;Canada
08806406;Arthur Potvin;72;Console de Jeu;8461.6;2021-12-30;carte_credit;3108981006343;QWBIGBTKV8K;248.14952;-119.48568;Kelowna;Canada
09556249;Robert, Paul;71;Console de Jeu;2546.0499999999997,00;13/07/2024;paypal;8447821370394;AFWIGB9L;46.23899;-298.05542;Charlottetown;Canada
09160040;Jérôme Potvin;57;Casque Audio;87.88;2024-04-01;carte de crédit;3684151915047;RWRGGB5YUOT;43.86682;-321.29190;Markham;Canada
08639189;CLAIRE TESSIER;72;Téléphone;1923.98;30/05/2021;carte_credit;9738978165728;UHUCGBHTO1T;53.51684;-113.3187;Sherwood Park;Canada
09946736;ÉmonD, Aurore;47;Écouteurs;1889.39;14/10/2020;Credit Card;5811373418164;LBIVGBNC;50.26729;-119.27337;Vernon;Canada
08974839;Henriette Lapointe;42;Balance Connectée;8579.400000000001,00;2023-08-10;virement_bancaire;2651655320210;SVHIGBVWZQ7;45.44868;-73.81669;Pointe-Claire;Canada
08238665;Dorothée Leduc;51;Appareil Photo;6063,3;09/05/2023;Credit Card;2997012855880;YRMDGBI3;45.44868;-73.81669;Pointe-Claire;Canada
08379955;Guy Rousseau;-5;Écouteurs;1959.09,00;2020-09-20;virement_bancaire;8040193879467;FRUWGBU8OSC;45.4473;-73.75335;Dorval;Canada
09607729;Xavier-Rémy Dion;24;Console de Jeu;-8855.15;13/01/2022;PayPal;5823754730741;XXZJGBKK;50.26729;-119.27337;Vernon;Canada
08785916;Jean Paquette;50;Écran;236.1;2020-12-31;paypal;9942515114043;BABLGBG5;141.83402;-119.27337;Vernon;Canada
09201231;Laurence Sirois-Allard;200;Router Wi-Fi;1308.78;02/02/2024;Credit Card;8952862203506;ABJSGBJKLZ2;46.23899;-63.13414;Charlottetown;Canada
09209121;Bélisle, Florence;70;Projecteur;1791.36;11/08/2020;PayPal;8237937939758;BORGGB8B;45.44868;-73.81669;Pointe-Claire;Canada
09946613;MichEl Simard;150;Chargeur Sans Fil;632.83;26/02/2021;PayPal;5318378904628;BNYDGBNIKCQ;45.43341;-73.86586;Beaconsfield;Canada
08184863;Marguerite Labrecque;44;Télévision;2554.8500000000004;09/06/2022;paypal;3706632928718;LFMBGBZE;45.43341;-73.86586;Beaconsfield;Canada
09268531;Guillaume Forget;32;Clé USB;6379.85;2023-11-21;carte_credit;2770566277144;VKJXGBN6FRZ;45.44868;-294.61369;Pointe-Claire;Canada
09663091;chouinard, antoine-philippe;66;Souris Sans Fil;-304.9;2022-03-18;Virement Bancaire;3215416491855;UMSSGBQ7;45.40008;-73.58248;Sainte-Catherine;Canada
08049087;Martin Gosselin;200;Écouteurs;1247.98;2024-04-20;carte_credit;3079376976858;XBDNGBFZY95;122.81292;-73.86586;Beaconsfield;Canada
09906389;Valérie Benoît;18;Enceinte Bluetooth;821,64;2020-12-28;Virement Bancaire;4047580643186;WSBHGBLP;45.40008;-73.58248;Sainte-Catherine;Canada
09370159;Gérard Lacroix-Bélisle;74;Casque Audio;104.23,00;17/10/2023;Virement Bancaire;2640624945219;ILBDGBKI5CC;43.86682;-79.2663;Markham;Canada
08704740;MoreAu, Nathalie-Pauline;150;Casque Audio;2471,2;2023-07-18;carte de crédit;2689571592954;NSAYGBND;45.43341;-73.86586;Beaconsfield;Canada
08494450;Jonathan ThiBault;-5;Appareil Photo;-3329.45;28/02/2025;Virement Bancaire;3954055617881;YLTFGBGINPQ;46.23899;-63.13414;Charlottetown;Canada
